subspecies;island;site_name;subject_group;image_name;subject_id;workflow_id;task;reducer;data.aggregation_version;blurry;presence_no;presence_yes;presence_absence_exp
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_281.jpg;47970297;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_282.jpg;47970299;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_29.jpg;47970302;14370;T0;question_reducer;4.0.0;0;18;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_30.jpg;47970304;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_31.jpg;47970306;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_32.jpg;47970308;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_53.jpg;47970310;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_54.jpg;47970312;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_55.jpg;47970314;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_56.jpg;47970316;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_57.jpg;47970319;14370;T0;question_reducer;4.0.0;2;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_58.jpg;47970321;14370;T0;question_reducer;4.0.0;5;16;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_59.jpg;47970323;14370;T0;question_reducer;4.0.0;2;16;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_60.jpg;47970325;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_61.jpg;47970327;14370;T0;question_reducer;4.0.0;5;15;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_62.jpg;47970330;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_79.jpg;47970332;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_80.jpg;47970334;14370;T0;question_reducer;4.0.0;0;18;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_81.jpg;47970336;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_82.jpg;47970338;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_83.jpg;47970340;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_84.jpg;47970342;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_85.jpg;47970344;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_86.jpg;47970346;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_87.jpg;47970348;14370;T0;question_reducer;4.0.0;4;16;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_88.jpg;47970350;14370;T0;question_reducer;4.0.0;2;16;3;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_89.jpg;47970352;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_90.jpg;47970354;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_91.jpg;47970356;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_92.jpg;47970359;14370;T0;question_reducer;4.0.0;6;14;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_93.jpg;47970361;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_94.jpg;47970363;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_95.jpg;47970365;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_96.jpg;47970367;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-2-3_97.jpg;47970369;14370;T0;question_reducer;4.0.0;1;17;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_100.jpg;47970376;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_101.jpg;47970378;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_102.jpg;47970380;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_103.jpg;47970382;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_104.jpg;47970385;14370;T0;question_reducer;4.0.0;1;17;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_105.jpg;47970387;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_106.jpg;47970390;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_109.jpg;47970392;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_110.jpg;47970395;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_111.jpg;47970397;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_112.jpg;47970399;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_113.jpg;47970401;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_114.jpg;47970403;14370;T0;question_reducer;4.0.0;2;12;6;Y
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_115.jpg;47970405;14370;T0;question_reducer;4.0.0;1;13;6;Y
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_116.jpg;47970407;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_13.jpg;47970409;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_14.jpg;47970412;14370;T0;question_reducer;4.0.0;3;16;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_15.jpg;47970414;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_16.jpg;47970416;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_17.jpg;47970418;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_18.jpg;47970420;14370;T0;question_reducer;4.0.0;2;16;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_19.jpg;47970423;14370;T0;question_reducer;4.0.0;3;16;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_20.jpg;47970425;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_25.jpg;47970427;14370;T0;question_reducer;4.0.0;4;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_26.jpg;47970429;14370;T0;question_reducer;4.0.0;4;15;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_27.jpg;47970431;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_28.jpg;47970433;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_29.jpg;47970435;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_30.jpg;47970437;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_31.jpg;47970439;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_32.jpg;47970441;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_37.jpg;47970443;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_38.jpg;47970445;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_39.jpg;47970448;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_40.jpg;47970450;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_41.jpg;47970452;14370;T0;question_reducer;4.0.0;3;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_42.jpg;47970454;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_43.jpg;47970456;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_44.jpg;47970458;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_45.jpg;47970460;14370;T0;question_reducer;4.0.0;3;16;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_49.jpg;47970463;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_50.jpg;47970466;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_51.jpg;47970468;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_52.jpg;47970470;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_53.jpg;47970472;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_54.jpg;47970474;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_55.jpg;47970476;14370;T0;question_reducer;4.0.0;4;16;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_56.jpg;47970478;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_57.jpg;47970480;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_58.jpg;47970483;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_61.jpg;47970487;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_62.jpg;47970489;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_63.jpg;47970491;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_64.jpg;47970493;14370;T0;question_reducer;4.0.0;4;16;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_65.jpg;47970496;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_66.jpg;47970499;14370;T0;question_reducer;4.0.0;3;15;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_67.jpg;47970502;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_68.jpg;47970504;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_69.jpg;47970506;14370;T0;question_reducer;4.0.0;2;16;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_70.jpg;47970508;14370;T0;question_reducer;4.0.0;1;21;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_71.jpg;47970509;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_73.jpg;47970511;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_74.jpg;47970513;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_75.jpg;47970516;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_76.jpg;47970518;14370;T0;question_reducer;4.0.0;4;16;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_77.jpg;47970520;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_78.jpg;47970522;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_79.jpg;47970524;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_80.jpg;47970526;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_81.jpg;47970528;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_82.jpg;47970530;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_83.jpg;47970532;14370;T0;question_reducer;4.0.0;6;14;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_85.jpg;47970534;14370;T0;question_reducer;4.0.0;1;18;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_86.jpg;47970537;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_87.jpg;47970540;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_88.jpg;47970542;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_89.jpg;47970544;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_90.jpg;47970546;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_91.jpg;47970549;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_92.jpg;47970551;14370;T0;question_reducer;4.0.0;0;18;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_93.jpg;47970553;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_94.jpg;47970556;14370;T0;question_reducer;4.0.0;1;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_95.jpg;47970558;14370;T0;question_reducer;4.0.0;6;14;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_97.jpg;47970561;14370;T0;question_reducer;4.0.0;4;16;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_98.jpg;47970563;14370;T0;question_reducer;4.0.0;1;0;19;Y
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_99.jpg;47970566;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_103.jpg;47978913;14370;T0;question_reducer;4.0.0;3;16;1;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_110.jpg;47978917;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_111.jpg;47978921;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_112.jpg;47978925;14370;T0;question_reducer;4.0.0;0;7;13;Y
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_113.jpg;47978929;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_114.jpg;47978952;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_115.jpg;47978955;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_116.jpg;47978959;14370;T0;question_reducer;4.0.0;2;19;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_117.jpg;47978963;14370;T0;question_reducer;4.0.0;1;17;2;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_118.jpg;47978966;14370;T0;question_reducer;4.0.0;1;17;2;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_119.jpg;47978970;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_120.jpg;47978973;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_121.jpg;47978976;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_122.jpg;47978979;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_123.jpg;47978982;14370;T0;question_reducer;4.0.0;2;16;2;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_128.jpg;47978986;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_129.jpg;47978990;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_130.jpg;47978993;14370;T0;question_reducer;4.0.0;0;0;20;Y
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_131.jpg;47978997;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_132.jpg;47979003;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_133.jpg;47979007;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_134.jpg;47979018;14370;T0;question_reducer;4.0.0;1;20;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_135.jpg;47979027;14370;T0;question_reducer;4.0.0;0;18;2;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_136.jpg;47979030;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_137.jpg;47979056;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_139.jpg;47979059;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_140.jpg;47979061;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_141.jpg;47979065;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_144.jpg;47979069;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_146.jpg;47979073;14370;T0;question_reducer;4.0.0;4;16;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_147.jpg;47979077;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_148.jpg;47979081;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_149.jpg;47979085;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_150.jpg;47979093;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_151.jpg;47979096;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_152.jpg;47979101;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_153.jpg;47979104;14370;T0;question_reducer;4.0.0;2;16;2;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_154.jpg;47979109;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_155.jpg;47979115;14370;T0;question_reducer;4.0.0;1;18;2;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_156.jpg;47979118;14370;T0;question_reducer;4.0.0;0;17;3;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_157.jpg;47979122;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_158.jpg;47979128;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_159.jpg;47979132;14370;T0;question_reducer;4.0.0;0;18;2;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_160.jpg;47979137;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_161.jpg;47979140;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_162.jpg;47979145;14370;T0;question_reducer;4.0.0;1;17;2;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_164.jpg;47979149;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_165.jpg;47979152;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_166.jpg;47979157;14370;T0;question_reducer;4.0.0;0;18;2;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_167.jpg;47979161;14370;T0;question_reducer;4.0.0;1;12;7;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_168.jpg;47979165;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_169.jpg;47979168;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_170.jpg;47979171;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_171.jpg;47979173;14370;T0;question_reducer;4.0.0;0;18;2;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_172.jpg;47979178;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_173.jpg;47979181;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_174.jpg;47979197;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_175.jpg;47979201;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_176.jpg;47979206;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_177.jpg;47979210;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_178.jpg;47979213;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_179.jpg;47979217;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_180.jpg;47979222;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_182.jpg;47979224;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_183.jpg;47979227;14370;T0;question_reducer;4.0.0;1;17;2;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_184.jpg;47979234;14370;T0;question_reducer;4.0.0;1;20;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_185.jpg;47979238;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_186.jpg;47979241;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_187.jpg;47979244;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_188.jpg;47979248;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. mertensi;San Cristobal;Loberia;SRL1;SRL01-1-1_189.jpg;47979251;14370;T0;question_reducer;4.0.0;1;18;1;N
